time,altitude,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2021-08-27T12:00:00Z,0.0,33.1125,-119.725,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.7125,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.69999999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.6875,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.67500000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.6625,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.65,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.63749999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.625,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.61250000000001,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.6,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.5875,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.57499999999999,NaN
2021-08-27T12:00:00Z,0.0,33.1125,-119.5625,20.385
2021-08-27T12:00:00Z,0.0,33.1125,-119.55000000000001,20.385
2021-08-27T12:00:00Z,0.0,33.1125,-119.5375,20.365
2021-08-27T12:00:00Z,0.0,33.1125,-119.525,20.555
2021-08-27T12:00:00Z,0.0,33.1125,-119.51249999999999,20.445
2021-08-27T12:00:00Z,0.0,33.1125,-119.5,20.385
2021-08-27T12:00:00Z,0.0,33.1125,-119.48750000000001,20.55
2021-08-27T12:00:00Z,0.0,33.1125,-119.475,20.56
2021-08-27T12:00:00Z,0.0,33.1125,-119.4625,20.595
2021-08-27T12:00:00Z,0.0,33.1125,-119.44999999999999,20.885
2021-08-27T12:00:00Z,0.0,33.1125,-119.4375,20.64
2021-08-27T12:00:00Z,0.0,33.1125,-119.42500000000001,21.045
2021-08-27T12:00:00Z,0.0,33.1125,-119.4125,20.057499
2021-08-27T12:00:00Z,0.0,33.1125,-119.4,19.9875
2021-08-27T12:00:00Z,0.0,33.1125,-119.38749999999999,20.0
2021-08-27T12:00:00Z,0.0,33.1125,-119.375,20.885
2021-08-27T12:00:00Z,0.0,33.1125,-119.36250000000001,20.755
2021-08-27T12:00:00Z,0.0,33.1125,-119.35,20.475
2021-08-27T12:00:00Z,0.0,33.1125,-119.3375,20.0325
2021-08-27T12:00:00Z,0.0,33.1125,-119.32499999999999,20.3575
2021-08-27T12:00:00Z,0.0,33.1125,-119.3125,20.255001
2021-08-27T12:00:00Z,0.0,33.1125,-119.30000000000001,20.2425
